"","game.id","Date","team","div","conf","status","pts","diff","def.rank"
"286",143,"Sun, Nov 16, 2014","Milwaukee Bucks","Atlantic Division","East","v","91","7","29"
"287",144,"Sun, Nov 16, 2014","New York Knicks","Northwest Division","East","h","109","16","18"
"288",144,"Sun, Nov 16, 2014","Denver Nuggets","Atlantic Division","East","v","93","-16","19"
"289",145,"Sun, Nov 16, 2014","Oklahoma City Thunder","Southwest Division","West","h","65","-4","3"
"290",145,"Sun, Nov 16, 2014","Houston Rockets","Atlantic Division","East","v","69","4","5"
"291",146,"Mon, Nov 17, 2014","Boston Celtics","Pacific Division","East","h","114","-4","26"
"292",146,"Mon, Nov 17, 2014","Phoenix Suns","Atlantic Division","East","v","118","4","11"
"293",147,"Mon, Nov 17, 2014","Brooklyn Nets","Southeast Division","East","h","83","-12","20"
"294",147,"Mon, Nov 17, 2014","Miami Heat","Atlantic Division","East","v","95","12","6"
"295",148,"Mon, Nov 17, 2014","Charlotte Hornets","Southwest Division","East","h","80","-27","17"
"296",148,"Mon, Nov 17, 2014","Dallas Mavericks","Atlantic Division","East","v","107","27","9"
"297",149,"Mon, Nov 17, 2014","Cleveland Cavaliers","Northwest Division","East","h","97","-9","23"
"298",149,"Mon, Nov 17, 2014","Denver Nuggets","Atlantic Division","East","v","106","9","19"
"299",150,"Mon, Nov 17, 2014","Detroit Pistons","Southeast Division","East","h","93","-14","24"
"300",150,"Mon, Nov 17, 2014","Orlando Magic","Atlantic Division","East","v","107","14","27"
"301",151,"Mon, Nov 17, 2014","Los Angeles Clippers","Central Division","West","h","89","-16","2"
"302",151,"Mon, Nov 17, 2014","Chicago Bulls","Atlantic Division","East","v","105","16","14"
"303",152,"Mon, Nov 17, 2014","Memphis Grizzlies","Southwest Division","West","h","119","26","13"
"304",152,"Mon, Nov 17, 2014","Houston Rockets","Atlantic Division","East","v","93","-26","5"
"305",153,"Mon, Nov 17, 2014","Portland Trail Blazers","Southwest Division","West","h","102","9","7"
"306",153,"Mon, Nov 17, 2014","New Orleans Pelicans","Atlantic Division","East","v","93","-9","21"
"307",154,"Mon, Nov 17, 2014","San Antonio Spurs","Atlantic Division","West","h","100","25","1"
"308",154,"Mon, Nov 17, 2014","Philadelphia 76ers","Atlantic Division","East","v","75","-25","30"
"309",155,"Tue, Nov 18, 2014","Atlanta Hawks","Pacific Division","East","h","109","-5","16"
"310",155,"Tue, Nov 18, 2014","Los Angeles Lakers","Atlantic Division","East","v","114","5","25"
"311",156,"Tue, Nov 18, 2014","Milwaukee Bucks","Atlantic Division","East","h","117","4","29"
"312",156,"Tue, Nov 18, 2014","New York Knicks","Atlantic Division","East","v","113","-4","18"
"313",157,"Tue, Nov 18, 2014","Sacramento Kings","Southwest Division","West","h","100","-6","22"
"314",157,"Tue, Nov 18, 2014","New Orleans Pelicans","Atlantic Division","East","v","106","6","21"
"315",158,"Tue, Nov 18, 2014","Utah Jazz","Northwest Division","West","h","98","17","28"
"316",158,"Tue, Nov 18, 2014","Oklahoma City Thunder","Atlantic Division","East","v","81","-17","3"
"317",159,"Wed, Nov 19, 2014","Brooklyn Nets","Central Division","East","h","118","-4","20"
"318",159,"Wed, Nov 19, 2014","Milwaukee Bucks","Atlantic Division","East","v","122","4","29"
"319",160,"Wed, Nov 19, 2014","Cleveland Cavaliers","Southwest Division","East","h","90","-2","23"
"320",160,"Wed, Nov 19, 2014","San Antonio Spurs","Atlantic Division","East","v","92","2","1"
"321",161,"Wed, Nov 19, 2014","Denver Nuggets","Northwest Division","West","h","107","7","19"
"322",161,"Wed, Nov 19, 2014","Oklahoma City Thunder","Atlantic Division","East","v","100","-7","3"
"323",162,"Wed, Nov 19, 2014","Detroit Pistons","Pacific Division","East","h","86","-2","24"
"324",162,"Wed, Nov 19, 2014","Phoenix Suns","Atlantic Division","East","v","88","2","11"
"325",163,"Wed, Nov 19, 2014","Houston Rockets","Pacific Division","West","h","92","-6","5"
"326",163,"Wed, Nov 19, 2014","Los Angeles Lakers","Atlantic Division","East","v","98","6","25"
"327",164,"Wed, Nov 19, 2014","Indiana Pacers","Southeast Division","East","h","88","2","8"
"328",164,"Wed, Nov 19, 2014","Charlotte Hornets","Atlantic Division","East","v","86","-2","17"
"329",165,"Wed, Nov 19, 2014","Minnesota Timberwolves","Atlantic Division","West","h","115","16","10"
"330",165,"Wed, Nov 19, 2014","New York Knicks","Atlantic Division","East","v","99","-16","18"
"331",166,"Wed, Nov 19, 2014","Orlando Magic","Pacific Division","East","h","90","-24","27"
"332",166,"Wed, Nov 19, 2014","Los Angeles Clippers","Atlantic Division","East","v","114","24","2"
"333",167,"Wed, Nov 19, 2014","Philadelphia 76ers","Atlantic Division","East","h","90","-11","30"
"334",167,"Wed, Nov 19, 2014","Boston Celtics","Atlantic Division","East","v","101","11","26"
"335",168,"Wed, Nov 19, 2014","Toronto Raptors","Southwest Division","East","h","96","4","12"
"336",168,"Wed, Nov 19, 2014","Memphis Grizzlies","Atlantic Division","East","v","92","-4","13"
"337",169,"Wed, Nov 19, 2014","Washington Wizards","Southwest Division","East","h","102","-3","15"
"338",169,"Wed, Nov 19, 2014","Dallas Mavericks","Atlantic Division","East","v","105","3","9"
"339",170,"Thu, Nov 20, 2014","Miami Heat","Pacific Division","East","h","93","-17","6"
"340",170,"Thu, Nov 20, 2014","Los Angeles Clippers","Atlantic Division","East","v","110","17","2"
"341",171,"Thu, Nov 20, 2014","Sacramento Kings","Central Division","West","h","103","15","22"
"342",171,"Thu, Nov 20, 2014","Chicago Bulls","Atlantic Division","East","v","88","-15","14"
"343",172,"Fri, Nov 21, 2014","Atlanta Hawks","Central Division","East","h","99","10","16"
"344",172,"Fri, Nov 21, 2014","Detroit Pistons","Atlantic Division","East","v","89","-10","24"
"345",173,"Fri, Nov 21, 2014","Charlotte Hornets","Southeast Division","East","h","100","-5","17"
"346",173,"Fri, Nov 21, 2014","Orlando Magic","Atlantic Division","East","v","105","5","27"
"347",174,"Fri, Nov 21, 2014","Dallas Mavericks","Pacific Division","West","h","140","34","9"
"348",174,"Fri, Nov 21, 2014","Los Angeles Lakers","Atlantic Division","East","v","106","-34","25"
"349",175,"Fri, Nov 21, 2014","Denver Nuggets","Southwest Division","West","h","117","20","19"
"350",175,"Fri, Nov 21, 2014","New Orleans Pelicans","Atlantic Division","East","v","97","-20","21"
"351",176,"Fri, Nov 21, 2014","Golden State Warriors","Northwest Division","West","h","101","13","4"
"352",176,"Fri, Nov 21, 2014","Utah Jazz","Atlantic Division","East","v","88","-13","28"
"353",177,"Fri, Nov 21, 2014","Memphis Grizzlies","Atlantic Division","West","h","117","17","13"
"354",177,"Fri, Nov 21, 2014","Boston Celtics","Atlantic Division","East","v","100","-17","26"
"355",178,"Fri, Nov 21, 2014","Minnesota Timberwolves","Southwest Division","West","h","92","-29","10"
"356",178,"Fri, Nov 21, 2014","San Antonio Spurs","Atlantic Division","East","v","121","29","1"
"357",179,"Fri, Nov 21, 2014","Oklahoma City Thunder","Atlantic Division","West","h","92","-2","3"
"358",179,"Fri, Nov 21, 2014","Brooklyn Nets","Atlantic Division","East","v","94","2","20"
"359",180,"Fri, Nov 21, 2014","Philadelphia 76ers","Pacific Division","East","h","96","-26","30"
"360",180,"Fri, Nov 21, 2014","Phoenix Suns","Atlantic Division","East","v","122","26","11"
"361",181,"Fri, Nov 21, 2014","Portland Trail Blazers","Central Division","West","h","105","18","7"
"362",181,"Fri, Nov 21, 2014","Chicago Bulls","Atlantic Division","East","v","87","-18","14"
"363",182,"Fri, Nov 21, 2014","Toronto Raptors","Central Division","East","h","124","42","12"
"364",182,"Fri, Nov 21, 2014","Milwaukee Bucks","Atlantic Division","East","v","82","-42","29"
"365",183,"Fri, Nov 21, 2014","Washington Wizards","Central Division","East","h","91","13","15"
"366",183,"Fri, Nov 21, 2014","Cleveland Cavaliers","Atlantic Division","East","v","78","-13","23"
"367",184,"Sat, Nov 22, 2014","Cleveland Cavaliers","Atlantic Division","East","h","93","-17","23"
"368",184,"Sat, Nov 22, 2014","Toronto Raptors","Atlantic Division","East","v","110","17","12"
"369",185,"Sat, Nov 22, 2014","Houston Rockets","Southwest Division","West","h","95","3","5"
"370",185,"Sat, Nov 22, 2014","Dallas Mavericks","Atlantic Division","East","v","92","-3","9"
"371",186,"Sat, Nov 22, 2014","Indiana Pacers","Pacific Division","East","h","83","-23","8"
"372",186,"Sat, Nov 22, 2014","Phoenix Suns","Atlantic Division","East","v","106","23","11"
"373",187,"Sat, Nov 22, 2014","Milwaukee Bucks","Southeast Division","East","h","100","-11","29"
"374",187,"Sat, Nov 22, 2014","Washington Wizards","Atlantic Division","East","v","111","11","15"
"375",188,"Sat, Nov 22, 2014","Minnesota Timberwolves","Pacific Division","West","h","101","-12","10"
"376",188,"Sat, Nov 22, 2014","Sacramento Kings","Atlantic Division","East","v","113","12","22"
"377",189,"Sat, Nov 22, 2014","New York Knicks","Atlantic Division","East","h","91","8","18"
"378",189,"Sat, Nov 22, 2014","Philadelphia 76ers","Atlantic Division","East","v","83","-8","30"
"379",190,"Sat, Nov 22, 2014","Orlando Magic","Southeast Division","East","h","92","-7","27"
"380",190,"Sat, Nov 22, 2014","Miami Heat","Atlantic Division","East","v","99","7","6"
"381",191,"Sat, Nov 22, 2014","San Antonio Spurs","Atlantic Division","West","h","99","12","1"
"382",191,"Sat, Nov 22, 2014","Brooklyn Nets","Atlantic Division","East","v","87","-12","20"
"383",192,"Sat, Nov 22, 2014","Utah Jazz","Southwest Division","West","h","94","-12","28"
"384",192,"Sat, Nov 22, 2014","New Orleans Pelicans","Atlantic Division","East","v","106","12","21"
"385",193,"Sun, Nov 23, 2014","Boston Celtics","Northwest Division","East","h","88","-6","26"
"386",193,"Sun, Nov 23, 2014","Portland Trail Blazers","Atlantic Division","East","v","94","6","7"
"387",194,"Sun, Nov 23, 2014","Los Angeles Lakers","Northwest Division","West","h","94","-7","25"
"388",194,"Sun, Nov 23, 2014","Denver Nuggets","Atlantic Division","East","v","101","7","19"
"389",195,"Sun, Nov 23, 2014","Memphis Grizzlies","Pacific Division","West","h","107","16","13"
"390",195,"Sun, Nov 23, 2014","Los Angeles Clippers","Atlantic Division","East","v","91","-16","2"
"391",196,"Sun, Nov 23, 2014","Miami Heat","Southeast Division","East","h","94","1","6"
"392",196,"Sun, Nov 23, 2014","Charlotte Hornets","Atlantic Division","East","v","93","-1","17"
"393",197,"Sun, Nov 23, 2014","Oklahoma City Thunder","Pacific Division","West","h","86","-5","3"
"394",197,"Sun, Nov 23, 2014","Golden State Warriors","Atlantic Division","East","v","91","5","4"
"395",198,"Mon, Nov 24, 2014","Charlotte Hornets","Pacific Division","East","h","92","-21","17"
"396",198,"Mon, Nov 24, 2014","Los Angeles Clippers","Atlantic Division","East","v","113","21","2"
"397",199,"Mon, Nov 24, 2014","Cleveland Cavaliers","Southeast Division","East","h","106","32","23"
"398",199,"Mon, Nov 24, 2014","Orlando Magic","Atlantic Division","East","v","74","-32","27"
"399",200,"Mon, Nov 24, 2014","Dallas Mavericks","Central Division","West","h","100","-11","9"
"400",200,"Mon, Nov 24, 2014","Indiana Pacers","Atlantic Division","East","v","111","11","8"
"401",201,"Mon, Nov 24, 2014","Houston Rockets","Atlantic Division","West","h","91","5","5"
"402",201,"Mon, Nov 24, 2014","New York Knicks","Atlantic Division","East","v","86","-5","18"
"403",202,"Mon, Nov 24, 2014","Philadelphia 76ers","Northwest Division","East","h","104","-10","30"
"404",202,"Mon, Nov 24, 2014","Portland Trail Blazers","Atlantic Division","East","v","114","10","7"
"405",203,"Mon, Nov 24, 2014","Toronto Raptors","Pacific Division","East","h","104","4","12"
"406",203,"Mon, Nov 24, 2014","Phoenix Suns","Atlantic Division","East","v","100","-4","11"
"407",204,"Mon, Nov 24, 2014","Utah Jazz","Central Division","West","h","95","-2","28"
"408",204,"Mon, Nov 24, 2014","Chicago Bulls","Atlantic Division","East","v","97","2","14"
"409",205,"Tue, Nov 25, 2014","Denver Nuggets","Central Division","West","h","114","5","19"
"410",205,"Tue, Nov 25, 2014","Chicago Bulls","Atlantic Division","East","v","109","-5","14"
"411",206,"Tue, Nov 25, 2014","Miami Heat","Pacific Division","East","h","97","-17","6"
"412",206,"Tue, Nov 25, 2014","Golden State Warriors","Atlantic Division","East","v","114","17","4"
"413",207,"Tue, Nov 25, 2014","Milwaukee Bucks","Central Division","East","h","98","12","29"
"414",207,"Tue, Nov 25, 2014","Detroit Pistons","Atlantic Division","East","v","86","-12","24"
"415",208,"Tue, Nov 25, 2014","New Orleans Pelicans","Pacific Division","West","h","89","-10","21"
"416",208,"Tue, Nov 25, 2014","Sacramento Kings","Atlantic Division","East","v","99","10","22"
"417",209,"Tue, Nov 25, 2014","Washington Wizards","Southeast Division","East","h","102","-4","15"
"418",209,"Tue, Nov 25, 2014","Atlanta Hawks","Atlantic Division","East","v","106","4","16"
"419",210,"Wed, Nov 26, 2014","Atlanta Hawks","Atlantic Division","East","h","115","-11","16"
"420",210,"Wed, Nov 26, 2014","Toronto Raptors","Atlantic Division","East","v","126","11","12"
"421",211,"Wed, Nov 26, 2014","Charlotte Hornets","Northwest Division","East","h","97","-8","17"
"422",211,"Wed, Nov 26, 2014","Portland Trail Blazers","Atlantic Division","East","v","105","8","7"
"423",212,"Wed, Nov 26, 2014","Cleveland Cavaliers","Southeast Division","East","h","113","26","23"
"424",212,"Wed, Nov 26, 2014","Washington Wizards","Atlantic Division","East","v","87","-26","15"
"425",213,"Wed, Nov 26, 2014","Dallas Mavericks","Atlantic Division","West","h","109","7","9"
"426",213,"Wed, Nov 26, 2014","New York Knicks","Atlantic Division","East","v","102","-7","18"
"427",214,"Wed, Nov 26, 2014","Detroit Pistons","Pacific Division","East","h","98","-6","24"
"428",214,"Wed, Nov 26, 2014","Los Angeles Clippers","Atlantic Division","East","v","104","6","2"
"429",215,"Wed, Nov 26, 2014","Houston Rockets","Pacific Division","West","h","102","13","5"
"430",215,"Wed, Nov 26, 2014","Sacramento Kings","Atlantic Division","East","v","89","-13","22"
"431",216,"Wed, Nov 26, 2014","Los Angeles Lakers","Southwest Division","West","h","93","-6","25"
"432",216,"Wed, Nov 26, 2014","Memphis Grizzlies","Atlantic Division","East","v","99","6","13"
"433",217,"Wed, Nov 26, 2014","Minnesota Timberwolves","Central Division","West","h","86","-17","10"
"434",217,"Wed, Nov 26, 2014","Milwaukee Bucks","Atlantic Division","East","v","103","17","29"
"435",218,"Wed, Nov 26, 2014","Oklahoma City Thunder","Northwest Division","West","h","97","15","3"
"436",218,"Wed, Nov 26, 2014","Utah Jazz","Atlantic Division","East","v","82","-15","28"
"437",219,"Wed, Nov 26, 2014","Orlando Magic","Pacific Division","East","h","96","-15","27"
"438",219,"Wed, Nov 26, 2014","Golden State Warriors","Atlantic Division","East","v","111","15","4"
"439",220,"Wed, Nov 26, 2014","Philadelphia 76ers","Atlantic Division","East","h","91","-8","30"
"440",220,"Wed, Nov 26, 2014","Brooklyn Nets","Atlantic Division","East","v","99","8","20"
"441",221,"Wed, Nov 26, 2014","Phoenix Suns","Northwest Division","West","h","120","8","11"
"442",221,"Wed, Nov 26, 2014","Denver Nuggets","Atlantic Division","East","v","112","-8","19"
"443",222,"Wed, Nov 26, 2014","San Antonio Spurs","Central Division","West","h","106","6","1"
"444",222,"Wed, Nov 26, 2014","Indiana Pacers","Atlantic Division","East","v","100","-6","8"
"445",223,"Fri, Nov 28, 2014","Atlanta Hawks","Southwest Division","East","h","100","9","16"
"446",223,"Fri, Nov 28, 2014","New Orleans Pelicans","Atlantic Division","East","v","91","-9","21"
"447",224,"Fri, Nov 28, 2014","Boston Celtics","Central Division","East","h","102","-7","26"
"448",224,"Fri, Nov 28, 2014","Chicago Bulls","Atlantic Division","East","v","109","7","14"
"449",225,"Fri, Nov 28, 2014","Charlotte Hornets","Pacific Division","East","h","101","-5","17"
"450",225,"Fri, Nov 28, 2014","Golden State Warriors","Atlantic Division","East","v","106","5","4"
"451",226,"Fri, Nov 28, 2014","Denver Nuggets","Pacific Division","West","h","122","25","19"
"452",226,"Fri, Nov 28, 2014","Phoenix Suns","Atlantic Division","East","v","97","-25","11"
"453",227,"Fri, Nov 28, 2014","Detroit Pistons","Central Division","East","h","88","-16","24"
"454",227,"Fri, Nov 28, 2014","Milwaukee Bucks","Atlantic Division","East","v","104","16","29"
"455",228,"Fri, Nov 28, 2014","Houston Rockets","Pacific Division","West","h","85","-17","5"
"456",228,"Fri, Nov 28, 2014","Los Angeles Clippers","Atlantic Division","East","v","102","17","2"
"457",229,"Fri, Nov 28, 2014","Indiana Pacers","Southeast Division","East","h","98","15","8"
"458",229,"Fri, Nov 28, 2014","Orlando Magic","Atlantic Division","East","v","83","-15","27"
"459",230,"Fri, Nov 28, 2014","Los Angeles Lakers","Southwest Division","West","h","119","-1","25"
"460",230,"Fri, Nov 28, 2014","Minnesota Timberwolves","Atlantic Division","East","v","120","1","10"
"461",231,"Fri, Nov 28, 2014","Oklahoma City Thunder","Atlantic Division","West","h","105","27","3"
"462",231,"Fri, Nov 28, 2014","New York Knicks","Atlantic Division","East","v","78","-27","18"
"463",232,"Fri, Nov 28, 2014","Portland Trail Blazers","Southwest Division","West","h","99","-13","7"
"464",232,"Fri, Nov 28, 2014","Memphis Grizzlies","Atlantic Division","East","v","112","13","13"
"465",233,"Fri, Nov 28, 2014","San Antonio Spurs","Pacific Division","West","h","112","8","1"
"466",233,"Fri, Nov 28, 2014","Sacramento Kings","Atlantic Division","East","v","104","-8","22"
"467",234,"Fri, Nov 28, 2014","Toronto Raptors","Southwest Division","East","h","102","-4","12"
"468",234,"Fri, Nov 28, 2014","Dallas Mavericks","Atlantic Division","East","v","106","4","9"
"469",235,"Sat, Nov 29, 2014","Atlanta Hawks","Southeast Division","East","h","105","30","16"
"470",235,"Sat, Nov 29, 2014","Charlotte Hornets","Atlantic Division","East","v","75","-30","17"
"471",236,"Sat, Nov 29, 2014","Cleveland Cavaliers","Central Division","East","h","109","12","23"
"472",236,"Sat, Nov 29, 2014","Indiana Pacers","Atlantic Division","East","v","97","-12","8"
"473",237,"Sat, Nov 29, 2014","Milwaukee Bucks","Southwest Division","East","h","103","-14","29"
"474",237,"Sat, Nov 29, 2014","Houston Rockets","Atlantic Division","East","v","117","14","5"
"475",238,"Sat, Nov 29, 2014","Philadelphia 76ers","Southwest Division","East","h","103","-7","30"
"476",238,"Sat, Nov 29, 2014","Dallas Mavericks","Atlantic Division","East","v","110","7","9"
"477",239,"Sat, Nov 29, 2014","Utah Jazz","Pacific Division","West","h","96","-16","28"
